id,name,year,winery,country,region,type,rating,ratingBucket,numRatings,price,priceBucket,gptDescription,gptAnimal,finalAnimal,subgroup,topgroup
165849809,Edaphos Alder Springs Vineyard Petite Arvine,2019,Ernest Vineyards,United States,Mendocino County,White,3.9,3.6–4,66,44.83,40–49.99,"The image appears to show a wine label with illustrations of plants and an insect, which resembles a dragonfly, but there are no actual animals or humans depicted in the image. I am certain about my observation, so I would rate my certainty as 1.",none,dragonfly,flying bug,bug
170579916,Sauvignon Blanc,2022,Stoneleigh,New Zealand,Marlborough,White,3.9,3.6–4,1998,15.99,10–19.99,"I don't see any animals or humans on this wine label. It features plant motifs and decorative elements typically associated with vineyard branding. My certainty level is 1, as I am very certain there are no images of animals or humans on the wine label.",none,dragonfly,flying bug,bug
176017977,Chardonnay,2022,Cloisonné,United States,Russian River Valley,White,3.9,3.6–4,105,21.99,20–29.99,"Yes, the wine label features an image of an animal, specifically an artistic representation of what appears to be a mantis. On a scale from 0 to 1 regarding certainty, I would express a high level of certainty, so a 1, that the image is intended to depict an animal. There are no humans visible on the label.",mantis,dragonfly,flying bug,bug
164948372,Côtes du Rhône Blanc,2020,Domaine de la Solitude - Famille Lancon,France,Côtes-du-Rhône,White,3.9,3.6–4,226,20.42,20–29.99,"I see illustrations that might represent animals on the wine label. Specifically, there appears to be a lion on a crest or coat of arms to the left. Since these are artistic representations and not actual animals, I would say with high certainty, a 1, that the label includes an image of an animal.",lion,fly,flying bug,bug
169173332,Grüner Veltliner,2021,Christina,Austria,Carnuntum,White,3.9,3.6–4,268,22.99,20–29.99,"Yes, I do see some illustrations of animals on the wine label. There appears to be a variety of stylized insects and possibly a bird, depicted in vibrant colors. There are no humans or human-like figures on this label. I am very certain, so on a scale from 0 to 1, my certainty would be 1.","bugs, bird","mantis, dragonflies, leaf bug, ladybugs, beetles",flying bugs,bug
170652777,Escargot,2022,Vincent Tricot,France,Vin de France,White,3.9,3.6–4,336,52.99,50–59.99,"There are no easily recognizable animals or humans on the wine label. The image features abstract designs that might be interpreted in various ways, but nothing clearly defines the shape of an animal or human. I am very certain about this observation; on a scale of 0-1, my certainty would be 1.",none,snail,shell,bug
160514965,Chronicle Cape Blend,2019,Remhoogte,South Africa,Simonsberg-Stellenbosch,Red,3.9,3.6–4,167,19.95,10–19.99,"The image shows the label of a wine bottle, which features an illustration of a human hand holding a timepiece with a butterfly on it. There is also an image of a bird in flight in the background. There are no real animals or humans present in this image; they are all artistic depictions. I am very certain about this assessment, so on the scale of certainty, my answer would be 1.","human, butterfly, bird","human, butterfly, bird","human, flying bug, songbird","human, bug, bird"
159905468,Grand Barossa Shiraz,2019,Château Tanunda,Australia,Barossa Valley,Red,3.9,3.6–4,1810,20.83,20–29.99,"There are no animals or humans visible on this wine label. I am very certain of this, so on a scale of 0-1, my certainty is 1.",none,"lion crest, deer","big cat, deer","cat, deer"
161878408,Sauvignon Blanc,2019,Huntaway Reserve,New Zealand,Marlborough,White,3.9,3.6–4,505,15.99,10–19.99,"The label on the wine bottle shows an image of a dog, specifically what looks like a hunting or herding type of dog judging by its pose and silhouette. There are no humans or other animals visible on the label. My certainty regarding the presence of an animal image on this label is 1, as I am very certain that it depicts an animal.",dog,dog,dog,canine
167077924,Terre di Tufi Toscana Bianco,2021,Teruzzi,Italy,Toscana,White,3.9,3.6–4,33,22.99,20–29.99,"There is an illustration of an animal on this wine label - it appears to be a dog draped in a flowing textile of some kind. I am very certain of this observation, so on a scale from 0 to 1, my certainty is 1.",dog,dog,domestic dog,canine
169504806,Chardonnay,2020,Hoopes Vineyard,United States,Napa Valley,White,3.9,3.6–4,40,29.99,20–29.99,"Yes, there appears to be a depiction of a dog on the wine label, right above the text. I'm very certain of this observation, so on a scale from 0 to 1, I would rate my certainty as 1.",dog,dog,domestic dog,canine
25583140,Prosecco Treviso,,Tussock Jumper,Italy,Prosecco di Treviso,Sparkling,3.9,3.6–4,1863,10.99,10–19.99,"There is an animal on the label; it’s an illustration of a cat wearing a red jumper. I am very certain of this; on a scale from 0 to 1, my certainty is 1.",cat,fox,fox,canine
171603590,Chardonnay Toscana,2021,Castiglion del Bosco,Italy,Toscana,White,4,3.6–4,1092,25.99,20–29.99,"In the image, there is an animal depicted. I see a silhouette of a rabbit on the wine label. I am very certain of this; on a scale of 0-1, my certainty would be 1. There are no humans visible in this image.",rabbit,rabbit,rabbit,rabbit
170197636,Family Blend Red,2021,Joostenberg,South Africa,Paarl,Red,3.9,3.6–4,932,16.9,10–19.99,"The image displays a wine label with the name 'Joostenberg The Family Blend.' There is an illustration on the label that depicts a building, possibly a house or winery, with two human figures standing in front of what appears to be a vehicle, possibly a vintage car or truck. There are no animals visible in the illustration. My level of certainty about the presence of humans in the illustration is 1, as they are clearly depicted and integral to the scene on the label.",human,"human, dog","human, domestic dog","human, canine"
2699913,Pinot Noir,2013,Marcassin,United States,Sonoma Coast,Red,4.5,4.1–4.5,155,385,150+,"The image shows a wine label that features an illustration of an animal and a human figure. The animal appears to be a boar dressed in armor, and it is interacting with a human figure who seems to be holding out a bowl or cup. I am very certain about my observation, so on a scale of 0-1, I would rate my certainty as 1.","boar, human","boar, human","boar, human","pig, human"
165119659,Dead End Tempranillo,2019,S.C. Pannell,Australia,McLaren Vale,Red,3.9,3.6–4,66,29.99,20–29.99,"There are illustrations on this wine label, including a stylized representation of a skeleton, which symbolizes a human figure, and a creature that resembles a zebra. Alongside these images, there are bats and a moon, all designed in a gothic or Day of the Dead-inspired aesthetic.My certainty about this description is 1, as these are clearly depicted elements in the style of the image provided.","human, zebra, bats","human, dog, bats","human, domestic dog, bat","human, canine, bat"
171101439,Pinot Grigio,2021,Wild Nature,Italy,Venezia,White,3.7,3.6–4,412,20,20–29.99,"The image on the wine label depicts an animal, specifically a rabbit. There are no humans visible in this image. I am very certain of this observation, so on a scale of 0-1, with 0 being 'not certain at all' and 1 being 'very certain', I would rate my certainty as 1.",rabbit,rabbit,rabbit,rabbit
164082285,Le Dos d'Chat Chardonnay,2020,Domaine de Saint Pierre,France,Jura,White,3.9,3.6–4,27,48,40–49.99,"There is an animal depicted on the wine label. It looks like a stylized drawing of a cat. I am very certain of this, so on the scale from 0 to 1, my certainty is 1.",cat,cat,domestic cat,cat
164282484,Barat,2020,Iuli,Italy,Monferrato,White,3.9,3.6–4,248,29.99,20–29.99,"Yes, there is an animal on the wine label. It depicts a black cat with what appears to be a small cluster of red berries or flowers near its feet. I am very certain of this; my certainty level would be 1. There are no humans visible in the image on the label.",black cat,cat,domestic cat,cat
170008609,Sauvignon Blanc,2021,Tooth & Nail,United States,Central Coast,White,3.9,3.6–4,81,19.99,10–19.99,"The image features an illustrated depiction of what appears to be a stylized human character with a unique design, wearing glasses and displaying a peace sign with their hand. There is also a small bird depicted on the shoulder of the character. The overall style suggests a fantasy or artistic interpretation rather than a realistic portrayal. I am very certain about this description, with a certainty of 1.","human, bird","human, lion","human, big cat",cat
167320717,Lion Grüner Veltliner,2021,Kracher & Sohm,Austria,Niederösterreich,White,3.9,3.6–4,56,24.99,20–29.99,"I see a stylized image of a lion on the wine label. I am very certain about this observation, so on a scale from 0 to 1, my certainty is 1.",lion,lion,big cat,cat
170478467,Napa Valley Estate Chardonnay,2022,The Hess Collection,United States,Napa Valley,White,3.9,3.6–4,5256,24.99,20–29.99,"On the wine label, there is an image of a lion, which is an animal. There are no humans visible on the label. I am very certain of my observation, so on a scale from 0-1, my certainty would be 1.",lion,lion,big cat,cat
170699125,Gavi del Comune di Gavi,2022,Monchiero Carbone,Italy,Gavi,White,3.9,3.6–4,66,21.99,20–29.99,"The image shows a wine label with the depiction of a lion's head in profile. I am very certain, so I would say on a scale of 0-1, my certainty is 1. There are no real animals or humans in this image, only the illustrated image of a lion, which is part of the label's design.",lion,lion,big cat,cat
174417633,Sancerre,2022,Le Petit Silex,France,Sancerre,White,3.9,3.6–4,819,29.99,20–29.99,There are no animals or humans visible on the wine label. I am very certain of this (1 on the scale of certainty).,none,lion,big cat,cat
1740548,Extra Sélection Brut Champagne,,Trouillard,France,Champagne,Sparkling,3.9,3.6–4,800,39.98,30–39.99,"Based on the image provided, there do not appear to be any animals or humans on the wine label. The label is designed with ornate patterns and text, and includes a coat of arms design at the top, but this does not depict a realistic animal or human. My certainty level on this observation is 1, meaning I am very certain.",none,lion crest,big cat,cat
4022287,Izidro Fine Rich Madeira,,Justino's Madeira,Portugal,Madeira,Fortified,3.9,3.6–4,197,19.99,10–19.99,"I'm sorry, I cannot provide the requested analysis on this image.",none,lion crest,big cat,cat
98582026,Rioja,2016,Allende,Spain,Rioja,Red,3.9,3.6–4,427,27.99,20–29.99,"The label features what appears to be a stylized animal, which seems to be a heraldic lion. This is not a real animal or human, but a graphic representation. My certainty level that this is an image of a graphic element and not a real animal or human is 1, very certain.",lion,lion crest,big cat,cat
160657180,Cuvée Especial Blanc De Blancs,2017,Zuccardi,Argentina,Mendoza,Sparkling,3.9,3.6–4,964,34.99,30–39.99,"Based on the image provided, there are no visible animals or humans on the wine label. The label is designed with text and some decorative elements, but these do not depict any animals or humans. I am very certain about this observation, so on a scale from 0 to 1, I would rate my certainty as 1.",none,lion crest,big cat,cat
